delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,366,14,22,space,0.3288909001275897,None,200,1,[2.0364049000199884],[2.0364237998146564],22,14,366,5,1984.2622366999276,,1984.2481895999517,1984.2622366999276,1985.262348700082,1985.262348700082,1985.262348700082,1985.5974886000622,space,0.3288909001275897,None,1985.5988425998949,1986.3121739666133,1986.6266016000882,1986.6133278999478,1986.6141049999278,1986.6266016000882,1986.6266016000882,1986.6266016000882,1988.6636135000736,200,1,[2.0364049000199884],[2.0364237998146564],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,367,15,22,space,1.9071552001405507,None,300,1,[2.234332700027153],[2.234350400045514],22,15,367,14,1988.679165000096,,1988.6641371999867,1988.679165000096,1989.662885100115,1989.662885100115,1989.6799208999146,1991.5804612999782,space,1.9071552001405507,None,1991.5815977000166,1992.296127166661,1992.6131434000563,1992.5958793000318,1992.5967216000427,1992.6131434000563,1992.6131434000563,1992.6131434000563,1994.8480585999787,300,1,[2.234332700027153],[2.234350400045514],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,368,0,23,space,0.23980419989675283,None,100,1,[1.93412940017879],[1.9341573000419885],23,0,368,0,1994.861449799966,,1994.84852400003,1994.861449799966,1995.8633836000226,1995.8633836000226,1995.8633836000226,1996.1128473000135,space,0.23980419989675283,None,1996.1140791000798,1996.2129743665612,1996.5286224999,1996.5134026000742,1996.5142065999098,1996.5286224999,1996.5286224999,1996.5286224999,1998.463359999936,100,1,[1.93412940017879],[1.9341573000419885],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,369,1,23,space,0.3779147998429835,None,100,1,[6.103493599919602],[6.103510799817741],23,1,369,5,1998.4791238000616,,1998.4639250000473,1998.4791238000616,1999.4629464999307,1999.4629464999307,1999.4797376000788,1999.8477100001182,space,0.3779147998429835,None,1999.8493158000056,2000.5628955667528,2000.876530499896,2000.862649000017,2000.8634407001082,2000.876530499896,2000.876530499896,2000.876530499896,2006.9806335999165,100,1,[6.103493599919602],[6.103510799817741],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,370,2,23,space,0.3991146001499146,None,100,1,[16.065600200090557],[16.06562320003286],23,2,370,6,2006.9959933001082,,2006.981109400047,2006.9959933001082,2007.9965494999196,2007.9965494999196,2007.9965494999196,2008.3970325000118,space,0.3991146001499146,None,2008.3986998999026,2008.4966683667774,2008.8134127000812,2008.79696279997,2008.7977660000324,2008.8134127000812,2008.8134127000812,2008.8134127000812,2024.8798507999163,100,1,[16.065600200090557],[16.06562320003286],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,371,3,23,space,0.25770819978788495,None,150,1,[4.353520900011063],[4.353532099863514],23,3,371,15,2024.8945412000176,,2024.8805392000359,2024.8945412000176,2025.896081800107,2025.896081800107,2025.896081800107,2026.1624682000838,space,0.25770819978788495,None,2026.163801500108,2026.5631590667801,2026.8751395998988,2026.8615153001156,2026.862239900045,2026.8751395998988,2026.8751395998988,2026.8751395998988,2031.2290932000615,150,1,[4.353520900011063],[4.353532099863514],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,372,4,23,space,1.1276684999465942,None,200,1,[20.500731199979782],[20.50075410003774],23,4,372,4,2031.2443677999545,,2031.2294298000634,2031.2443677999545,2032.2280117000919,2032.2280117000919,2032.2446622001007,2033.3612240999937,space,1.1276684999465942,None,2033.3623673999682,2033.7626016666802,2034.0771526000462,2034.0626250000205,2034.0633662999608,2034.0771526000462,2034.0771526000462,2034.0771526000462,2054.57857579994,200,1,[20.500731199979782],[20.50075410003774],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,373,5,23,space,0.3278938999865204,None,200,1,[9.485916099976748],[9.485936400014907],23,5,373,11,2054.5935545000248,,2054.5791003000923,2054.5935545000248,2055.578105200082,2055.578105200082,2055.595753800124,2055.9132425000425,space,0.3278938999865204,None,2055.9148750000168,2056.628718766679,2056.9435932999477,2056.9306918000802,2056.931368000107,2056.9435932999477,2056.9435932999477,2056.9435932999477,2066.4301164001226,200,1,[9.485916099976748],[9.485936400014907],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,374,6,23,space,0.9870110000483692,None,30,1,[4.301581799983978],[4.301598499994725],23,6,374,3,2066.4446423999034,,2066.4306208000053,2066.4446423999034,2067.4450757000595,2067.4450757000595,2067.4450757000595,2068.4467080999166,space,0.9870110000483692,None,2068.4481363999657,2068.5619507667766,2068.878633199958,2068.8652550000697,2068.8660128999036,2068.878633199958,2068.878633199958,2068.878633199958,2073.180805800017,30,1,[4.301581799983978],[4.301598499994725],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,375,7,23,space,0.07768699992448092,None,40,1,[19.96872330014594],[19.968739100033417],23,7,375,1,2073.194275399903,,2073.181254300056,2073.194275399903,2074.1936506000347,2074.1936506000347,2074.21046010009,2074.2773963999934,space,0.07768699992448092,None,2074.278512699995,2074.6932426666067,2075.0104175999295,2074.9958353999536,2074.9965691999532,2075.0104175999295,2075.0104175999295,2075.0104175999295,2094.979868500028,40,1,[19.96872330014594],[19.968739100033417],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,376,8,23,space,0.49637180007994175,None,800,1,[25.46720360009931],[25.467224800027907],23,8,376,14,2094.993721100036,,2094.9803122000303,2094.993721100036,2095.9943128000014,2095.9943128000014,2095.9943128000014,2096.4957713000476,space,0.49637180007994175,None,2096.497194000054,2097.2114199666,2097.526691199979,2097.5123441999312,2097.513069000095,2097.526691199979,2097.526691199979,2097.526691199979,2122.9945674000774,800,1,[25.46720360009931],[25.467224800027907],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,377,9,23,space,0.24802329996600747,None,200,1,[4.242631999775767],[4.2426516998093575],23,9,377,2,2123.0104000000283,,2122.995172899915,2123.0104000000283,2124.010969300056,2124.010969300056,2124.010969300056,2124.2614406000357,space,0.24802329996600747,None,2124.2628272001166,2124.9608030666755,2125.2703418999445,2125.254563699942,2125.255308999913,2125.2703418999445,2125.2703418999445,2125.2703418999445,2129.5135935998987,200,1,[4.242631999775767],[4.2426516998093575],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,378,10,23,space,0.12489350000396371,None,200,1,[4.4866305000614375],[4.486646700184792],23,10,378,13,2129.5270171000157,,2129.5140935000964,2129.5270171000157,2130.5271036000922,2130.5271036000922,2130.5271036000922,2130.66113630007,space,0.12489350000396371,None,2130.662346099969,2131.076591566733,2131.39012659993,2131.3745327000506,2131.375630799914,2131.39012659993,2131.39012659993,2131.39012659993,2135.877315199934,200,1,[4.4866305000614375],[4.486646700184792],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,379,11,23,space,0.26735339988954365,None,400,1,[1.890797199914232],[1.8908124999143183],23,11,379,8,2135.8907385000493,,2135.8778001999017,2135.8907385000493,2136.8767834000755,2136.8767834000755,2136.8933393000625,2137.161357899895,space,0.26735339988954365,None,2137.162692300044,2137.876458966701,2138.186984400032,2138.1748987999745,2138.1756106000394,2138.186984400032,2138.186984400032,2138.186984400032,2140.078295300016,400,1,[1.890797199914232],[1.8908124999143183],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,380,12,23,space,0.42056839982979,None,400,1,[1.9867890998721123],[1.986819899873808],23,12,380,7,2140.0931190000847,,2140.0787573000416,2140.0931190000847,2141.0934433001094,2141.0934433001094,2141.0934433001094,2141.525754299946,space,0.42056839982979,None,2141.5264483001083,2141.926990266719,2142.2402594999876,2142.225116000045,2142.2259100000374,2142.2402594999876,2142.2402594999876,2142.2402594999876,2144.227783899987,400,1,[1.9867890998721123],[1.986819899873808],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,381,13,23,space,0.33874869998544455,None,400,1,[1.985383199993521],[1.9854003998916596],23,13,381,10,2144.2432762000244,,2144.2283298000693,2144.2432762000244,2145.2430497999303,2145.2430497999303,2145.2430497999303,2145.5949623000342,space,0.33874869998544455,None,2145.596254900098,2146.008736966706,2146.3262904000003,2146.3115205001086,2146.3123846000526,2146.3262904000003,2146.3262904000003,2146.3262904000003,2148.3122417000122,400,1,[1.985383199993521],[1.9854003998916596],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,382,14,23,space,0.1522340001538396,None,300,1,[2.3831430999562144],[2.383165800012648],23,14,382,12,2148.326400599908,,2148.312721000053,2148.326400599908,2149.3244104001205,2149.3244104001205,2149.3244104001205,2149.4782221999485,space,0.1522340001538396,None,2149.4793877999764,2149.593945566627,2149.9100494000595,2149.8951854999177,2149.8959719999693,2149.9100494000595,2149.9100494000595,2149.9100494000595,2152.293812100077,300,1,[2.3831430999562144],[2.383165800012648],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,383,15,23,space,0.2002701999153942,None,200,1,[8.62207330018282],[8.622094799997285],23,15,383,9,2152.3099988000467,,2152.2943148999475,2152.3099988000467,2153.292734900024,2153.292734900024,2153.310069900006,2153.509591900045,space,0.2002701999153942,None,2153.5111863000784,2153.6095027665765,2153.92198679992,2153.908434299985,2153.9091761000454,2153.92198679992,2153.92198679992,2153.92198679992,2162.5450627000537,200,1,[8.62207330018282],[8.622094799997285],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,384,0,24,space,0.30397040001116693,None,300,1,[4.053933099843562],[4.053948899963871],24,0,384,12,2162.5596873001195,,2162.545664800098,2162.5596873001195,2163.5596117000096,2163.5596117000096,2163.5596117000096,2163.875740800053,space,0.30397040001116693,None,2163.8765750001185,2163.9764444665675,2164.2885326000396,2164.2740185000002,2164.274778000079,2164.2885326000396,2164.2885326000396,2164.2885326000396,2168.3429547999986,300,1,[4.053933099843562],[4.053948899963871],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,385,1,24,space,0.2694975999183953,None,200,1,[3.2847869000397623],[3.284801800036803],24,1,385,2,2168.359432300087,,2168.343430500012,2168.359432300087,2169.3420180999674,2169.3420180999674,2169.3572897000704,2169.6275126999244,space,0.2694975999183953,None,2169.628842599923,2170.3437720665866,2170.657889199909,2170.644300099928,2170.6446458001155,2170.657889199909,2170.657889199909,2170.657889199909,2173.943239999935,200,1,[3.2847869000397623],[3.284801800036803],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,386,2,24,space,0.25276890001259744,None,500,1,[2.135964300017804],[2.1359899998642504],24,2,386,13,2173.959714700002,,2173.943790399935,2173.959714700002,2174.958367000101,2174.958367000101,2174.9751190999523,2175.2273363999557,space,0.25276890001259744,None,2175.2287099999376,2175.6435668667004,2175.957274599932,2175.9432818000205,2175.944051099941,2175.957274599932,2175.957274599932,2175.957274599932,2178.0938548000995,500,1,[2.135964300017804],[2.1359899998642504],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,387,3,24,space,0.023185099940747023,None,400,1,[1.471018899930641],[1.471040999982506],24,3,387,7,2178.1093315999024,,2178.0943227000535,2178.1093315999024,2179.10986159998,2179.10986159998,2179.10986159998,2179.1434520001058,space,0.023185099940747023,None,2179.144832900027,2179.54301026656,2179.8560824999586,2179.8408236000687,2179.841888499912,2179.8560824999586,2179.8560824999586,2179.8560824999586,2181.3277847999707,400,1,[1.471018899930641],[1.471040999982506],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,388,4,24,space,0.2625874001532793,None,100,1,[1.743112799944356],[1.7431280999444425],24,4,388,3,2181.342004700098,,2181.328397900099,2181.342004700098,2182.342204899993,2182.342204899993,2182.342204899993,2182.610510899918,space,0.2625874001532793,None,2182.6116434999276,2182.709684266771,2183.017674899893,2183.0021055999678,2183.002838100074,2183.017674899893,2183.017674899893,2183.017674899893,2184.7613367000595,100,1,[1.743112799944356],[1.7431280999444425],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,389,5,24,space,0.06819060002453625,None,190,1,[2.5831544001121074],[2.58316979999654],24,5,389,10,2184.776173799997,,2184.76177620003,2184.776173799997,2185.7762748000678,2185.7762748000678,2185.7762748000678,2185.8602456999943,space,0.06819060002453625,None,2185.86169410008,2186.2596372666926,2186.578356999904,2186.563147699926,2186.5639438000508,2186.578356999904,2186.578356999904,2186.578356999904,2189.1620320999064,190,1,[2.5831544001121074],[2.58316979999654],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,390,6,24,space,0.3049733000807464,None,200,1,[4.456248899921775],[4.456270399969071],24,6,390,8,2189.176113500027,,2189.1624727000017,2189.176113500027,2190.175410500029,2190.175410500029,2190.175410500029,2190.494343600003,space,0.3049733000807464,None,2190.4958502000663,2191.208401766668,2191.520324199926,2191.5040661001112,2191.505051099928,2191.520324199926,2191.520324199926,2191.520324199926,2195.977302199928,200,1,[4.456248899921775],[4.456270399969071],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,391,7,24,space,0.49271350004710257,None,300,1,[2.9718903000466526],[2.9719131998717785],24,7,391,9,2195.9929720000364,,2195.9778668000363,2195.9929720000364,2196.9924602000974,2196.9924602000974,2196.9924602000974,2197.492952300003,space,0.49271350004710257,None,2197.4946421999484,2197.5930106666096,2197.9053497998975,2197.890546800103,2197.8913225000724,2197.9053497998975,2197.9053497998975,2197.9053497998975,2200.8779551000334,300,1,[2.9718903000466526],[2.9719131998717785],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,392,8,24,space,0.1626796000637114,None,200,1,[2.542603100184351],[2.542619700077921],24,8,392,1,2200.8920408000704,,2200.8785439999774,2200.8920408000704,2201.8923518999945,2201.8923518999945,2201.8923518999945,2202.061187400017,space,0.1626796000637114,None,2202.062538600061,2202.475166066612,2202.7835673999507,2202.7717496000696,2202.7728770000394,2202.7835673999507,2202.7835673999507,2202.7835673999507,2205.326738300035,200,1,[2.542603100184351],[2.542619700077921],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,393,9,24,space,0.20906640007160604,None,400,1,[0.801010699942708],[0.8010286998469383],24,9,393,11,2205.342775600031,,2205.3272623000666,2205.342775600031,2206.3419143999927,2206.3419143999927,2206.3419143999927,2206.557138999924,space,0.20906640007160604,None,2206.558258400066,2207.259850366569,2207.5762652000412,2207.5605979000684,2207.561382899992,2207.5762652000412,2207.5762652000412,2207.5762652000412,2208.377888499992,400,1,[0.801010699942708],[0.8010286998469383],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,394,10,24,space,0.16303569986484945,None,500,1,[2.45100750005804],[2.451025600079447],24,10,394,4,2208.3913749000058,,2208.3783621001057,2208.3913749000058,2209.3927438999526,2209.3927438999526,2209.3927438999526,2209.558073000051,space,0.16303569986484945,None,2209.5588410000782,2209.95943116659,2210.2760077998973,2210.260837000096,2210.2621216999833,2210.2760077998973,2210.2760077998973,2210.2760077998973,2212.727686200058,500,1,[2.45100750005804],[2.451025600079447],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
